log_id,customer_id,timestamp,event_type,screen_name,duration_seconds,app_version,os
812,1774,2025-10-12 05:45:03,cart_add,Checkout,294,2.0,iOS
813,517,2025-08-19 15:28:41,logout,Cart,313,2.0,iOS
814,2488,2025-10-08 05:38:07,cart_add,Checkout,417,1.2,Android
815,944,2025-07-22 16:19:01,logout,Checkout,222,1.1,Android
816,2775,2025-08-07 13:38:12,logout,Profile,98,1.1,Android
817,137,2025-08-05 12:16:39,cart_add,Home,403,1.2,Android
818,3038,2025-07-24 15:58:26,search,Product,544,1.2,iOS
819,2314,2025-11-11 01:37:55,cart_add,Product,394,1.2,Android
820,4841,2025-11-29 03:31:34,browse,Cart,246,1.1,Android
821,607,2025-07-01 23:26:49,logout,Checkout,276,1.0,Android
822,2921,2025-08-20 11:48:23,purchase,Cart,62,1.0,iOS
823,80,2025-07-20 02:07:30,logout,Profile,61,1.0,iOS
824,3096,2025-11-14 14:49:23,purchase,Product,191,1.2,Android
825,2480,2025-12-07 13:22:19,browse,Profile,373,1.0,Android
826,4117,2025-11-15 08:42:47,login,Cart,320,1.1,Android
827,3836,2025-11-09 03:19:24,browse,Profile,500,1.1,Android
828,586,2025-07-23 00:28:00,cart_add,Checkout,97,2.0,Android
829,2164,2025-11-30 02:31:34,login,Checkout,224,1.1,Android
830,1143,2025-08-14 01:41:14,logout,Cart,574,1.0,Android
831,61,2025-10-15 20:24:47,login,Cart,285,2.0,iOS
832,2393,2025-07-06 15:50:00,browse,Cart,422,1.0,Android
833,1963,2025-07-03 20:52:17,logout,Home,528,1.1,Android
834,2592,2025-12-15 06:00:04,search,Home,114,1.1,iOS
835,4838,2025-10-15 04:56:29,search,Home,103,2.0,Android
836,4030,2025-07-22 01:25:44,search,Checkout,202,2.0,Android
837,4721,2025-11-22 19:53:06,cart_add,Checkout,355,1.2,Android
838,958,2025-08-18 23:17:22,search,Home,239,1.2,Android
839,1126,2025-08-11 21:09:13,browse,Product,109,1.1,iOS
840,1347,2025-10-14 22:19:06,login,Checkout,108,1.1,Android
841,3006,2025-08-07 22:57:34,browse,Home,380,1.2,iOS
842,2560,2025-09-26 03:12:11,login,Home,125,1.0,Android
843,3087,2025-07-21 14:18:24,purchase,Product,538,1.2,iOS
844,4113,2025-08-18 17:39:31,browse,Cart,99,2.0,Android
845,4493,2025-12-13 01:51:47,login,Home,506,1.1,iOS
846,2388,2025-08-30 00:19:50,search,Product,592,1.1,iOS
847,486,2025-11-04 07:01:14,login,Profile,42,1.0,Android
848,4652,2025-08-02 15:22:14,cart_add,Checkout,433,1.1,Android
849,4248,2025-09-12 09:24:30,browse,Profile,342,1.0,iOS
850,2721,2025-09-22 17:37:04,search,Checkout,81,1.2,iOS
851,690,2025-10-20 08:44:43,search,Cart,174,1.0,Android
852,1486,2025-07-17 20:17:35,search,Home,352,1.0,Android
853,2768,2025-08-18 22:19:56,purchase,Home,31,1.2,Android
854,2573,2025-07-04 13:59:43,cart_add,Product,595,1.0,iOS
855,1551,2025-12-18 20:15:08,login,Checkout,409,1.1,iOS
856,2365,2025-12-06 18:24:50,browse,Cart,398,1.0,iOS
857,4546,2025-10-28 20:37:19,cart_add,Cart,253,1.0,iOS
858,4243,2025-12-25 02:35:41,cart_add,Profile,106,2.0,Android
859,2232,2025-11-02 03:48:48,login,Checkout,356,2.0,iOS
860,1929,2025-07-08 15:28:55,search,Profile,29,1.2,iOS
861,3851,2025-08-09 20:58:23,purchase,Cart,88,1.1,Android
862,134,2025-11-08 20:20:54,logout,Cart,192,2.0,Android
863,1266,2025-12-03 19:18:33,search,Product,561,1.2,Android
864,1530,2025-07-29 22:08:31,purchase,Profile,539,1.1,Android
865,2485,2025-12-17 13:56:16,browse,Profile,518,1.0,Android
866,278,2025-11-23 22:20:20,logout,Product,430,1.0,Android
867,3984,2025-09-14 01:01:34,login,Profile,43,1.2,Android
868,2640,2025-08-08 03:03:46,search,Product,170,2.0,iOS
869,166,2025-07-07 05:51:43,purchase,Home,556,1.0,iOS
870,3931,2025-07-27 09:28:24,login,Product,335,1.0,iOS
871,684,2025-09-03 03:47:58,search,Checkout,177,1.1,Android
872,4675,2025-09-01 09:25:14,purchase,Profile,426,1.1,Android
873,1183,2025-11-07 15:33:25,search,Product,555,2.0,Android
874,2886,2025-11-13 01:21:32,login,Home,411,1.0,Android
875,2283,2025-10-14 19:16:46,search,Home,519,2.0,iOS
876,3951,2025-11-07 00:14:17,login,Checkout,382,1.0,Android
877,2306,2025-07-12 11:52:08,cart_add,Home,229,2.0,Android
878,417,2025-09-21 02:34:03,cart_add,Cart,190,2.0,Android
879,4448,2025-12-03 07:45:33,search,Checkout,443,1.2,iOS
880,1979,2025-08-08 06:39:13,search,Cart,447,1.2,Android
881,4595,2025-09-21 16:37:01,logout,Product,442,2.0,iOS
882,1987,2025-08-18 09:27:08,logout,Product,154,2.0,Android
883,3646,2025-12-26 13:02:10,browse,Home,248,1.0,iOS
884,2430,2025-12-14 07:36:06,logout,Profile,74,1.0,iOS
885,4941,2025-12-01 04:03:29,login,Product,518,1.1,iOS
886,1190,2025-12-16 13:33:09,browse,Cart,596,1.1,Android
887,4193,2025-10-01 02:36:45,logout,Profile,578,1.2,iOS
888,3570,2025-10-11 18:25:24,login,Cart,184,1.0,iOS
889,2478,2025-10-20 23:49:14,login,Cart,130,1.2,Android
890,3966,2025-09-20 19:39:55,cart_add,Profile,7,1.1,iOS
891,2132,2025-10-03 10:10:36,purchase,Home,470,1.0,iOS
892,3026,2025-12-19 12:53:37,browse,Home,347,1.2,iOS
893,4463,2025-09-21 10:25:07,logout,Profile,205,2.0,iOS
894,2684,2025-11-12 03:49:41,logout,Cart,420,2.0,Android
895,3137,2025-07-18 05:02:40,purchase,Cart,320,1.0,Android
896,3880,2025-12-18 11:32:47,browse,Checkout,259,2.0,iOS
897,3352,2025-08-13 22:44:17,search,Checkout,518,1.2,Android
898,1176,2025-11-27 08:55:46,logout,Cart,289,1.1,Android
899,3381,2025-08-07 07:29:04,cart_add,Product,528,1.2,Android
900,3462,2025-10-01 01:18:24,search,Profile,114,1.2,iOS
901,1267,2025-08-11 21:37:02,login,Home,27,2.0,Android
902,3246,2025-07-09 21:29:26,search,Cart,436,2.0,iOS
903,3451,2025-10-06 19:26:35,cart_add,Cart,322,1.2,iOS
904,80,2025-12-18 19:07:17,search,Cart,275,2.0,Android
905,3377,2025-07-25 02:28:31,cart_add,Product,256,1.1,Android
906,248,2025-09-27 01:29:45,cart_add,Cart,50,1.0,Android
907,3319,2025-09-07 12:32:38,search,Product,547,2.0,iOS
908,25,2025-10-14 18:36:19,search,Profile,103,2.0,iOS
909,4726,2025-08-27 18:15:42,cart_add,Product,416,1.0,iOS
910,586,2025-09-18 06:45:05,browse,Product,258,2.0,Android
911,529,2025-07-02 12:26:54,logout,Cart,584,1.2,iOS
912,4861,2025-08-22 19:26:34,browse,Product,22,1.0,Android
913,2288,2025-08-04 05:24:22,search,Cart,125,2.0,iOS
914,3670,2025-12-03 14:31:57,cart_add,Cart,28,1.2,Android
915,2996,2025-11-01 20:43:23,logout,Product,115,1.2,iOS
916,4532,2025-08-08 03:23:58,login,Product,35,1.1,Android
917,3754,2025-09-26 06:56:59,purchase,Profile,482,2.0,iOS
918,2492,2025-11-13 19:13:56,purchase,Home,569,1.1,iOS
919,350,2025-08-12 12:41:21,search,Cart,375,1.1,Android
920,2567,2025-11-11 15:44:21,browse,Profile,26,1.2,Android
921,2614,2025-09-01 19:37:14,cart_add,Home,8,2.0,Android
922,1146,2025-08-31 17:47:21,search,Home,525,1.0,iOS
923,885,2025-11-19 09:38:26,browse,Checkout,490,1.1,iOS
924,3114,2025-07-29 09:09:22,login,Checkout,39,1.2,Android
925,1817,2025-11-01 05:55:31,purchase,Cart,250,1.2,iOS
926,4693,2025-11-15 06:37:26,cart_add,Home,462,1.2,Android
927,4866,2025-11-13 19:55:55,cart_add,Product,406,2.0,iOS
928,4606,2025-10-06 07:14:14,search,Home,103,1.0,Android
929,4849,2025-08-15 04:58:40,search,Home,181,1.0,Android
930,3043,2025-11-29 11:41:12,logout,Checkout,358,1.0,Android
931,2561,2025-08-12 20:41:33,login,Checkout,496,1.2,iOS
932,4225,2025-12-24 13:54:49,purchase,Profile,435,2.0,Android
933,4310,2025-11-09 07:49:29,purchase,Checkout,584,1.1,iOS
934,2397,2025-11-07 13:22:25,purchase,Profile,211,1.1,Android
935,814,2025-09-09 08:28:54,browse,Profile,312,2.0,Android
936,4477,2025-07-25 22:49:29,search,Profile,537,1.0,Android
937,4223,2025-11-04 22:24:51,login,Product,419,2.0,Android
938,3105,2025-11-27 21:26:32,search,Cart,31,1.1,iOS
939,299,2025-07-19 20:37:12,browse,Home,455,1.0,Android
940,1893,2025-07-16 09:45:45,logout,Profile,514,2.0,Android
941,4081,2025-07-01 11:55:42,login,Profile,102,2.0,iOS
942,2099,2025-07-15 14:13:23,purchase,Product,535,2.0,Android
943,1366,2025-08-12 13:20:00,cart_add,Product,223,1.1,iOS
944,3532,2025-07-28 19:16:00,search,Home,537,2.0,iOS
945,1934,2025-10-14 16:02:18,cart_add,Cart,12,2.0,Android
946,2139,2025-07-12 02:50:00,purchase,Cart,373,1.1,Android
947,2497,2025-09-09 20:00:43,browse,Product,393,1.0,Android
948,2751,2025-08-06 00:58:45,cart_add,Cart,241,1.2,Android
949,912,2025-11-01 22:32:53,purchase,Cart,175,1.1,iOS
950,4867,2025-07-21 04:47:43,purchase,Profile,348,1.1,iOS
951,3325,2025-08-22 02:08:31,purchase,Product,180,1.1,iOS
952,3017,2025-12-02 22:51:05,purchase,Profile,109,1.1,iOS
953,3235,2025-08-21 08:48:31,logout,Profile,179,1.2,Android
954,2448,2025-07-03 06:44:29,cart_add,Cart,576,1.0,Android
955,1801,2025-09-11 19:05:05,login,Checkout,107,1.2,Android
956,122,2025-08-16 23:59:32,browse,Profile,421,1.1,iOS
957,242,2025-12-29 14:19:36,login,Profile,106,1.1,Android
958,78,2025-08-21 12:38:58,login,Checkout,347,1.1,iOS
959,399,2025-10-09 15:04:42,purchase,Home,423,1.1,Android
960,4347,2025-07-09 20:24:56,cart_add,Product,258,1.0,Android
961,2773,2025-07-17 15:59:50,logout,Profile,100,1.1,Android
962,3713,2025-09-20 03:58:58,search,Home,478,1.0,Android
963,3930,2025-09-07 15:33:43,login,Checkout,336,1.2,Android
964,38,2025-08-24 09:20:17,browse,Home,400,1.1,iOS
965,1707,2025-11-04 15:27:22,cart_add,Cart,169,1.0,iOS
966,4989,2025-08-05 07:32:42,purchase,Profile,120,1.2,Android
967,3437,2025-07-30 17:46:59,search,Product,574,1.0,Android
968,1365,2025-07-10 14:28:39,browse,Home,5,1.1,Android
969,2826,2025-08-24 02:11:50,cart_add,Checkout,600,1.1,iOS
970,1478,2025-07-23 15:41:22,browse,Profile,202,1.0,Android
971,512,2025-09-24 09:58:58,search,Home,293,2.0,iOS
972,3315,2025-07-01 12:01:15,logout,Home,234,2.0,iOS
973,3560,2025-11-06 02:40:32,purchase,Home,193,1.1,iOS
974,1039,2025-12-16 02:22:39,browse,Cart,120,1.1,Android
975,2881,2025-08-07 23:41:33,cart_add,Home,202,2.0,Android
976,4097,2025-10-21 16:12:01,cart_add,Home,85,1.2,iOS
977,3821,2025-07-02 11:43:39,logout,Profile,307,2.0,iOS
978,3775,2025-11-22 15:40:51,cart_add,Cart,428,2.0,iOS
979,4093,2025-10-25 14:24:45,login,Cart,248,1.0,Android
980,468,2025-09-04 03:00:21,search,Cart,15,1.1,Android
981,4785,2025-12-26 01:26:27,browse,Home,114,1.0,iOS
982,4786,2025-07-07 18:24:16,browse,Checkout,38,1.1,Android
983,4074,2025-07-30 05:08:50,login,Checkout,480,1.0,Android
984,88,2025-11-23 00:09:09,purchase,Profile,211,1.2,iOS
985,911,2025-10-28 16:14:07,cart_add,Product,599,2.0,Android
986,4710,2025-07-10 12:44:05,search,Cart,217,1.2,Android
987,755,2025-10-21 02:06:59,cart_add,Cart,443,2.0,Android
988,4134,2025-07-18 11:34:27,login,Product,578,1.2,iOS
989,2950,2025-11-25 18:38:14,browse,Checkout,486,2.0,iOS
990,1945,2025-08-02 03:39:25,search,Home,365,2.0,iOS
991,653,2025-07-23 11:20:44,cart_add,Cart,359,1.2,iOS
992,4149,2025-11-25 07:43:14,logout,Product,182,1.0,iOS
993,1774,2025-11-23 14:06:41,logout,Cart,412,1.0,iOS
994,2748,2025-10-26 04:58:02,search,Checkout,375,1.2,iOS
995,1849,2025-10-25 05:24:41,browse,Home,582,1.1,iOS
996,3112,2025-07-20 11:38:06,logout,Home,427,1.0,Android
997,3696,2025-10-19 12:00:46,search,Product,523,1.0,Android
998,4869,2025-11-19 23:36:03,purchase,Cart,437,1.1,Android
999,3450,2025-10-26 22:57:23,logout,Cart,145,1.0,Android
1000,3675,2025-12-01 01:48:13,cart_add,Cart,77,2.0,Android
1001,253,2025-11-26 19:30:01,login,Product,69,1.0,Android
1002,245,2025-10-08 02:27:37,logout,Checkout,551,2.0,Android
1003,4430,2025-12-02 19:59:34,logout,Product,266,1.2,iOS
1004,1039,2025-09-14 00:03:09,purchase,Home,414,1.1,iOS
1005,2956,2025-11-14 18:44:09,search,Checkout,164,1.2,Android
1006,1262,2025-10-25 16:39:41,purchase,Profile,581,2.0,Android
1007,3265,2025-11-13 23:21:51,search,Checkout,469,1.2,iOS
1008,3441,2025-11-29 13:12:11,purchase,Profile,64,2.0,iOS
1009,4229,2025-09-20 13:24:20,purchase,Home,77,2.0,Android
1010,3819,2025-11-01 03:09:41,browse,Profile,82,1.2,Android
1011,2325,2025-08-15 13:11:12,purchase,Home,196,1.1,iOS
1012,4259,2025-10-27 21:00:34,purchase,Cart,430,2.0,iOS
1013,2378,2025-08-08 09:19:38,browse,Checkout,432,1.0,iOS
1014,3917,2025-11-18 23:11:33,login,Cart,173,1.0,Android
1015,2181,2025-10-02 06:02:40,browse,Home,180,1.2,Android
1016,2907,2025-12-24 06:17:36,cart_add,Product,51,1.0,iOS
1017,934,2025-11-18 04:12:05,login,Home,343,1.1,Android
1018,2084,2025-10-29 20:47:11,logout,Product,415,1.1,Android
1019,295,2025-11-20 15:45:31,logout,Cart,77,2.0,iOS
1020,2283,2025-11-18 18:56:05,logout,Cart,157,2.0,Android
1021,1527,2025-12-03 05:14:52,login,Profile,91,1.2,iOS
1022,2421,2025-11-19 19:45:44,purchase,Checkout,155,2.0,iOS
1023,930,2025-10-27 13:31:21,search,Profile,144,1.0,Android
1024,28,2025-11-28 13:00:35,browse,Cart,317,1.0,iOS
1025,617,2025-09-07 06:10:45,purchase,Product,166,1.0,Android
1026,767,2025-12-26 09:16:20,logout,Checkout,295,1.2,Android
1027,35,2025-07-27 00:05:47,logout,Product,550,1.2,iOS
1028,2614,2025-08-23 03:17:45,purchase,Checkout,393,1.0,Android
1029,2064,2025-07-08 17:31:14,logout,Cart,287,1.2,Android
1030,1403,2025-10-01 10:26:52,logout,Cart,570,1.0,Android
1031,4857,2025-07-19 05:53:02,login,Profile,452,1.2,Android
1032,3285,2025-12-19 07:34:48,logout,Home,305,1.1,Android
1033,3637,2025-09-11 03:05:44,cart_add,Profile,226,1.1,iOS
1034,996,2025-11-22 13:59:47,login,Checkout,234,1.1,Android
1035,1677,2025-08-17 11:22:45,purchase,Product,559,1.1,iOS
1036,1439,2025-08-09 18:48:30,login,Profile,364,2.0,iOS
1037,4268,2025-09-06 07:37:16,purchase,Home,34,1.1,Android
1038,1901,2025-09-22 07:24:10,login,Product,263,1.2,Android
1039,2629,2025-10-17 06:17:15,login,Product,149,2.0,iOS
1040,2940,2025-11-12 19:44:55,logout,Home,218,1.2,iOS
1041,3328,2025-12-13 03:06:50,purchase,Profile,282,2.0,Android
1042,4299,2025-08-21 00:13:04,logout,Home,201,1.0,Android
1043,2663,2025-07-04 07:51:37,search,Home,289,1.2,iOS
1044,4763,2025-10-15 11:30:41,login,Profile,569,1.2,iOS
1045,1614,2025-09-28 08:58:57,cart_add,Profile,321,1.2,iOS
1046,2024,2025-09-25 12:51:06,browse,Home,527,2.0,Android
1047,3911,2025-10-27 02:32:20,browse,Cart,85,2.0,iOS
1048,4335,2025-08-13 14:42:05,login,Cart,320,1.1,iOS
1049,485,2025-09-08 21:05:53,search,Checkout,281,1.0,iOS
1050,1255,2025-07-14 09:48:34,logout,Profile,117,1.2,iOS
1051,3568,2025-12-16 01:25:30,login,Home,547,2.0,Android
1052,147,2025-07-12 12:32:35,purchase,Product,293,2.0,iOS
1053,4815,2025-12-25 17:51:21,login,Cart,88,1.1,iOS
1054,1072,2025-11-22 12:26:17,cart_add,Profile,214,1.2,iOS
1055,2462,2025-10-03 05:22:37,browse,Product,64,1.0,iOS
1056,1783,2025-12-02 19:24:42,logout,Cart,188,2.0,Android
1057,2206,2025-07-03 20:53:58,cart_add,Checkout,546,1.2,iOS
1058,1288,2025-12-06 02:24:05,login,Product,423,2.0,Android
1059,1670,2025-12-24 05:43:48,logout,Profile,63,1.0,Android
1060,4521,2025-10-03 21:51:53,purchase,Product,265,1.1,Android
1061,517,2025-11-29 08:37:06,cart_add,Checkout,17,1.1,iOS
1062,3080,2025-10-20 01:15:18,cart_add,Cart,40,1.2,Android
1063,3592,2025-10-19 18:02:51,logout,Product,267,2.0,Android
1064,1133,2025-09-15 22:52:38,logout,Profile,465,1.2,iOS
1065,3382,2025-09-21 23:12:42,logout,Home,315,1.1,Android
1066,4574,2025-10-10 19:08:27,cart_add,Profile,493,1.1,iOS
1067,1102,2025-08-16 03:36:25,logout,Home,521,1.1,iOS
1068,304,2025-07-27 04:28:12,cart_add,Product,353,1.2,Android
1069,2876,2025-11-19 02:09:14,search,Product,469,1.0,iOS
1070,18,2025-08-10 20:08:54,login,Profile,232,1.0,iOS
1071,1881,2025-07-27 18:07:05,search,Product,578,1.2,iOS
1072,4326,2025-08-16 13:24:07,purchase,Checkout,572,1.1,Android
1073,2925,2025-08-02 00:04:22,search,Product,408,2.0,Android
1074,4950,2025-10-03 22:57:46,search,Profile,330,1.1,Android
1075,3051,2025-11-14 16:13:36,purchase,Product,386,2.0,iOS
1076,2343,2025-07-09 08:13:28,browse,Home,365,1.0,Android
1077,593,2025-12-25 08:42:51,logout,Profile,486,2.0,Android
1078,2919,2025-11-04 17:52:25,purchase,Cart,457,1.0,Android
1079,3119,2025-10-04 06:52:47,login,Checkout,462,2.0,Android
1080,428,2025-07-08 02:23:13,purchase,Checkout,424,2.0,Android
1081,982,2025-07-25 18:56:51,purchase,Home,569,1.1,iOS
1082,3830,2025-07-16 15:11:38,login,Checkout,93,2.0,iOS
1083,3430,2025-09-11 06:27:24,search,Cart,533,1.2,iOS
1084,1981,2025-10-05 00:42:08,browse,Home,48,1.2,Android
1085,3812,2025-12-12 18:23:40,login,Profile,566,1.1,Android
1086,2146,2025-11-09 02:51:04,browse,Home,162,1.0,iOS
1087,2039,2025-12-19 10:02:14,login,Product,545,1.1,Android
1088,226,2025-12-07 22:13:55,login,Product,577,1.0,iOS
1089,784,2025-07-25 01:37:27,purchase,Cart,290,2.0,Android
1090,2795,2025-09-19 23:22:15,cart_add,Checkout,396,1.1,iOS
1091,4074,2025-11-22 05:04:47,search,Cart,18,1.1,Android
1092,4443,2025-10-03 05:55:44,search,Cart,489,2.0,iOS
1093,4150,2025-09-21 09:46:08,purchase,Home,104,1.0,iOS
1094,2982,2025-12-04 01:08:04,search,Cart,419,1.1,Android
1095,803,2025-11-06 09:40:21,logout,Product,279,1.1,Android
1096,2282,2025-10-30 03:25:21,cart_add,Profile,503,1.0,iOS
1097,3408,2025-12-25 01:37:13,browse,Product,121,1.2,iOS
1098,2584,2025-09-01 08:17:14,logout,Checkout,545,1.2,Android
1099,1486,2025-08-16 11:35:53,search,Product,182,1.2,Android
1100,2338,2025-11-22 18:05:00,cart_add,Home,63,1.1,iOS
1101,3678,2025-11-16 09:14:37,cart_add,Profile,157,1.2,iOS
1102,534,2025-12-22 07:17:37,cart_add,Home,364,1.1,Android
1103,318,2025-11-23 23:29:42,logout,Cart,522,1.2,Android
1104,730,2025-12-09 05:46:09,cart_add,Product,479,2.0,iOS
1105,257,2025-09-20 01:48:17,browse,Home,373,1.1,iOS
1106,1104,2025-08-15 06:03:51,browse,Cart,347,1.2,Android
1107,1180,2025-07-26 20:18:41,logout,Checkout,112,1.2,iOS
1108,2297,2025-11-05 15:33:12,cart_add,Profile,273,1.1,iOS
1109,3441,2025-09-25 10:20:34,search,Checkout,244,2.0,iOS
1110,3594,2025-11-19 15:32:49,browse,Checkout,88,1.2,iOS
1111,999,2025-10-02 10:50:22,login,Profile,470,1.0,Android
1112,2146,2025-12-10 07:39:25,browse,Home,162,1.0,Android
1113,1166,2025-09-12 20:13:32,cart_add,Cart,129,1.0,Android
1114,2620,2025-12-23 11:12:52,cart_add,Cart,166,1.1,Android
1115,1367,2025-10-02 02:59:07,browse,Cart,166,1.0,Android
1116,3392,2025-10-26 10:35:07,cart_add,Checkout,489,1.0,iOS
1117,3434,2025-11-06 20:48:26,cart_add,Cart,444,1.0,iOS
1118,812,2025-08-27 05:20:44,browse,Checkout,478,1.2,Android
1119,1020,2025-12-06 08:25:06,login,Checkout,331,1.2,Android
1120,986,2025-10-18 12:52:59,login,Profile,387,1.0,Android
1121,271,2025-09-29 06:30:37,login,Home,71,1.2,iOS
1122,1612,2025-12-25 22:05:39,cart_add,Profile,334,1.0,iOS
1123,2161,2025-12-24 23:24:24,purchase,Profile,493,1.2,iOS
1124,2234,2025-12-20 03:29:12,cart_add,Home,572,2.0,Android
1125,3196,2025-07-22 20:44:57,search,Product,253,1.2,Android
1126,595,2025-08-01 09:47:33,search,Profile,360,1.2,Android
1127,1020,2025-12-02 08:04:25,search,Checkout,422,1.1,iOS
1128,2142,2025-12-06 13:03:19,cart_add,Home,488,2.0,iOS
1129,4725,2025-07-11 17:37:55,cart_add,Cart,69,2.0,iOS
1130,1924,2025-08-25 08:09:35,logout,Product,244,1.1,iOS
1131,663,2025-12-07 13:08:31,browse,Home,241,1.1,Android
1132,281,2025-08-02 12:57:19,browse,Checkout,501,1.1,Android
1133,2114,2025-08-23 00:57:45,search,Home,60,1.1,iOS
1134,4800,2025-10-31 04:44:19,search,Cart,208,1.1,iOS
1135,3232,2025-12-01 12:29:12,search,Product,583,1.1,iOS
1136,3128,2025-09-30 17:40:05,search,Home,239,1.2,Android
1137,1860,2025-11-30 09:14:54,login,Cart,585,1.2,Android
1138,3998,2025-12-25 23:38:37,cart_add,Product,100,1.2,iOS
1139,4133,2025-09-17 09:19:13,logout,Cart,256,2.0,iOS
1140,4089,2025-07-27 11:20:07,cart_add,Cart,343,1.2,iOS
1141,3310,2025-12-24 18:17:24,cart_add,Profile,134,1.2,iOS
1142,1796,2025-08-31 17:10:59,browse,Profile,109,1.2,iOS
1143,278,2025-12-01 17:11:30,logout,Cart,349,2.0,Android
1144,4038,2025-10-28 03:02:55,login,Home,71,2.0,iOS
1145,2485,2025-11-24 12:37:14,logout,Home,512,1.0,iOS
1146,2117,2025-07-28 01:57:20,browse,Checkout,266,2.0,Android
1147,297,2025-11-03 16:38:13,login,Profile,363,1.1,iOS
1148,3547,2025-11-11 11:53:04,search,Cart,91,1.2,Android
1149,4052,2025-09-20 13:41:12,browse,Product,432,1.2,iOS
1150,803,2025-09-01 08:03:16,logout,Checkout,275,1.2,iOS
1151,3150,2025-07-06 14:48:04,search,Home,147,1.2,Android
1152,3657,2025-11-22 22:19:24,cart_add,Checkout,597,1.1,iOS
1153,2568,2025-09-17 01:58:33,browse,Cart,123,1.1,Android
1154,3821,2025-10-19 01:38:13,login,Cart,125,1.0,Android
1155,4186,2025-12-23 17:21:32,browse,Profile,253,1.2,Android
1156,4271,2025-09-05 09:25:55,search,Profile,233,1.2,Android
1157,2867,2025-07-12 11:38:00,purchase,Profile,231,2.0,Android
1158,1928,2025-10-11 02:38:44,purchase,Profile,415,1.2,Android
1159,4616,2025-09-24 09:01:41,purchase,Cart,556,1.2,Android
1160,3097,2025-12-09 21:56:20,purchase,Profile,568,1.2,iOS
1161,4430,2025-12-23 04:12:23,login,Checkout,374,1.1,Android
1162,2254,2025-08-11 09:18:52,browse,Checkout,534,1.1,Android
1163,2893,2025-08-21 20:30:52,purchase,Checkout,554,2.0,Android
1164,2268,2025-07-09 00:47:08,login,Cart,110,2.0,Android
1165,2166,2025-10-11 05:06:38,cart_add,Cart,327,1.0,iOS
1166,4577,2025-07-09 13:07:38,search,Profile,326,1.0,Android
1167,4431,2025-11-22 04:53:23,login,Checkout,400,2.0,iOS
1168,2069,2025-08-31 06:12:05,cart_add,Checkout,426,2.0,iOS
1169,4841,2025-07-08 21:40:10,cart_add,Cart,383,1.2,iOS
1170,2342,2025-07-09 20:05:18,browse,Profile,289,1.0,Android
1171,2401,2025-12-04 02:28:22,browse,Home,296,2.0,Android
1172,1410,2025-08-21 21:46:41,login,Checkout,13,2.0,iOS
1173,1971,2025-09-19 18:35:10,browse,Home,302,1.1,iOS
1174,738,2025-07-23 12:30:49,browse,Home,358,2.0,Android
1175,4541,2025-08-05 23:09:17,browse,Profile,560,1.1,iOS
1176,1066,2025-10-22 09:05:10,cart_add,Profile,329,1.0,iOS
1177,4348,2025-08-05 14:19:41,purchase,Home,32,2.0,Android
1178,2286,2025-07-07 07:06:23,logout,Profile,46,1.1,iOS
1179,4937,2025-07-22 00:29:33,cart_add,Product,388,1.2,iOS
1180,4946,2025-10-24 18:02:37,login,Profile,327,1.1,Android
1181,3954,2025-07-27 18:47:39,browse,Product,169,2.0,Android
1182,1283,2025-10-13 12:14:00,purchase,Checkout,278,1.1,Android
1183,2735,2025-11-09 03:27:29,login,Cart,180,1.1,Android
1184,1919,2025-07-16 01:15:56,cart_add,Home,345,1.1,iOS
1185,1939,2025-10-23 21:50:19,logout,Home,274,1.0,Android
1186,4223,2025-10-19 08:56:54,logout,Cart,321,1.1,Android
1187,4012,2025-08-21 22:55:52,logout,Checkout,560,2.0,Android
1188,1014,2025-11-05 03:34:17,browse,Product,209,1.0,iOS
1189,3349,2025-11-04 16:39:36,logout,Cart,509,1.1,Android
1190,1518,2025-12-14 04:57:32,cart_add,Checkout,421,1.1,iOS
1191,214,2025-07-02 11:46:55,cart_add,Home,572,1.1,iOS
1192,4853,2025-09-10 13:17:00,purchase,Product,547,2.0,iOS
1193,3300,2025-11-29 11:32:08,logout,Checkout,6,1.0,iOS
1194,4680,2025-08-15 13:31:37,cart_add,Product,142,2.0,iOS
1195,3248,2025-08-02 14:37:54,login,Profile,111,1.1,Android
1196,1439,2025-08-10 00:40:18,purchase,Profile,228,2.0,iOS
1197,1963,2025-09-11 22:48:58,purchase,Cart,241,1.2,Android
1198,181,2025-07-24 11:26:29,logout,Product,157,1.0,Android
1199,4580,2025-07-16 10:57:00,login,Cart,243,2.0,iOS
1200,1782,2025-08-17 22:59:43,browse,Home,264,2.0,Android
1201,2888,2025-11-30 13:02:49,logout,Home,399,1.0,iOS
1202,1213,2025-12-01 11:05:15,cart_add,Profile,291,2.0,iOS
1203,1512,2025-10-11 21:41:01,logout,Checkout,526,1.2,Android
1204,3085,2025-08-07 16:33:31,search,Profile,109,1.0,iOS
1205,3965,2025-11-26 07:26:00,logout,Cart,398,2.0,iOS
1206,2747,2025-11-03 21:54:32,browse,Profile,311,2.0,iOS
1207,4795,2025-07-03 17:11:54,cart_add,Product,233,1.0,iOS
1208,2890,2025-11-12 12:59:10,logout,Product,6,1.2,Android
1209,4024,2025-08-20 13:11:46,purchase,Checkout,106,2.0,iOS
1210,1766,2025-09-04 23:19:57,search,Checkout,168,1.0,iOS
1211,2093,2025-12-26 07:23:54,search,Profile,302,1.2,iOS
1212,4649,2025-12-22 18:53:27,logout,Checkout,101,2.0,Android
