transaction_id,customer_id,transaction_date,product_name,category,amount,quantity,payment_method,channel
13305,3064,2025-12-10,Laptop,Video,1057.72,4,Cash,Online
13306,1,2025-11-24,Charger,Audio,1152.66,4,PayPal,Store
13307,425,2024-03-10,Speaker,Audio,1315.34,3,Cash,Mobile App
13308,4756,2024-10-03,Headphones,Accessories,1885.63,5,Credit Card,Online
13309,3925,2025-03-18,Tablet,Video,607.8,4,Credit Card,Online
13310,452,2025-07-26,Laptop,Audio,1765.07,5,Debit Card,Store
13311,4103,2025-11-21,Speaker,Audio,1384.94,4,Debit Card,Online
13312,3575,2024-02-02,Mouse,Video,157.01,4,PayPal,Mobile App
13313,420,2025-07-02,Headphones,Audio,751.09,4,Cash,Online
13314,2087,2024-02-02,Phone,Electronics,174.63,4,Credit Card,Online
13315,2745,2025-01-10,Laptop,Audio,294.97,1,PayPal,Store
13316,4883,2024-12-17,Watch,Electronics,1204.13,2,Credit Card,Mobile App
13317,2402,2025-12-17,Charger,Video,1010.35,3,Credit Card,Store
13318,2781,2024-08-14,Charger,Video,1643.95,3,Cash,Online
13319,2826,2024-04-17,Laptop,Audio,847.03,2,Cash,Store
13320,686,2025-08-12,Keyboard,Video,1526.13,2,PayPal,Online
13321,230,2024-06-23,Phone,Accessories,1697.53,3,Debit Card,Online
13322,1127,2025-07-01,Monitor,Electronics,27.38,5,PayPal,Mobile App
13323,871,2025-02-04,Headphones,Audio,899.52,1,PayPal,Mobile App
13324,2096,2024-12-09,Phone,Computing,1379.16,1,Debit Card,Online
13325,4869,2024-07-13,Charger,Electronics,347.75,2,Debit Card,Mobile App
13326,2129,2025-10-02,TV,Accessories,1934.35,3,PayPal,Store
13327,4039,2025-09-14,Watch,Accessories,1493.54,4,Debit Card,Mobile App
13328,2611,2024-05-08,Phone,Accessories,1818.07,3,Debit Card,Online
13329,659,2025-06-24,Phone,Audio,1907.31,5,Cash,Mobile App
13330,1556,2025-07-24,TV,Audio,1721.41,3,PayPal,Online
13331,4303,2024-10-25,Watch,Accessories,76.41,5,Cash,Store
13332,1503,2025-07-15,Keyboard,Computing,820.76,1,Cash,Mobile App
13333,225,2025-09-29,Mouse,Electronics,640.34,1,Credit Card,Store
13334,4608,2024-06-19,Keyboard,Electronics,1513.31,2,Cash,Mobile App
13335,4853,2024-07-22,TV,Computing,1717.08,4,PayPal,Store
13336,3247,2024-08-30,Headphones,Electronics,797.33,5,Credit Card,Online
13337,2719,2025-04-01,Speaker,Accessories,518.07,1,Cash,Store
13338,3438,2025-10-11,Speaker,Computing,1224.09,1,PayPal,Mobile App
13339,3258,2024-07-10,TV,Electronics,532.17,4,Debit Card,Store
13340,584,2024-12-15,Keyboard,Accessories,72.65,5,Credit Card,Online
13341,3738,2025-01-05,Camera,Computing,1498.97,4,Cash,Store
13342,1461,2025-04-12,Keyboard,Video,855.3,4,Debit Card,Mobile App
13343,45,2025-07-04,Headphones,Electronics,218.44,5,PayPal,Mobile App
13344,3238,2025-06-07,TV,Video,782.27,4,PayPal,Store
13345,1689,2025-09-28,Laptop,Audio,1395.23,3,Cash,Mobile App
13346,1133,2025-09-25,Mouse,Audio,1796.18,4,PayPal,Mobile App
13347,4131,2024-06-22,Monitor,Electronics,1056.32,5,Credit Card,Mobile App
13348,1381,2024-02-29,Phone,Electronics,709.25,2,Debit Card,Mobile App
13349,4262,2024-08-04,Speaker,Accessories,1177.08,4,Credit Card,Mobile App
13350,2175,2024-03-01,Keyboard,Computing,144.87,1,Cash,Mobile App
13351,579,2025-03-08,Speaker,Accessories,1715.72,4,Debit Card,Store
13352,3383,2024-10-17,Mouse,Electronics,166.77,4,Debit Card,Mobile App
13353,4430,2024-09-23,TV,Electronics,386.91,1,Cash,Store
13354,921,2025-06-08,Keyboard,Electronics,226.39,2,Credit Card,Store
13355,724,2025-05-26,Headphones,Audio,1959.43,3,Debit Card,Store
13356,1007,2024-11-27,Charger,Accessories,1975.34,4,PayPal,Online
13357,2163,2024-03-30,Mouse,Video,92.33,2,Credit Card,Mobile App
13358,3478,2025-03-22,Headphones,Electronics,391.82,3,Credit Card,Store
13359,3955,2025-02-18,TV,Computing,1225.87,2,Credit Card,Mobile App
13360,3670,2025-11-30,Phone,Electronics,173.08,2,Cash,Online
13361,1310,2024-08-22,Speaker,Electronics,1659.44,5,Debit Card,Mobile App
13362,3753,2025-01-27,Phone,Computing,1911.78,2,PayPal,Mobile App
13363,3700,2024-08-16,Headphones,Computing,200.37,1,Debit Card,Mobile App
13364,3826,2025-09-24,Monitor,Audio,1821.29,1,Debit Card,Mobile App
13365,2357,2024-08-04,Camera,Computing,1253.67,2,Debit Card,Store
13366,4077,2024-10-18,Charger,Computing,874.05,1,Credit Card,Mobile App
13367,3807,2024-09-09,Mouse,Electronics,562.97,3,Debit Card,Online
13368,1862,2025-02-27,Speaker,Electronics,1258.68,5,Credit Card,Store
13369,3788,2025-05-02,Phone,Audio,1651.85,5,Debit Card,Mobile App
13370,1454,2024-06-12,Monitor,Computing,1844.12,3,PayPal,Online
13371,4846,2024-01-13,Watch,Electronics,1115.41,5,Debit Card,Store
13372,937,2024-04-27,Keyboard,Video,1218.68,1,PayPal,Online
13373,3340,2024-10-12,Keyboard,Electronics,1151.6,3,Cash,Online
13374,92,2024-05-24,Mouse,Computing,1911.51,4,Debit Card,Store
13375,629,2024-11-09,Camera,Video,603.21,5,Debit Card,Mobile App
13376,3224,2025-09-17,Mouse,Audio,1740.44,2,Credit Card,Store
13377,3914,2025-07-08,Phone,Video,936.4,1,Debit Card,Online
13378,3081,2025-02-03,Phone,Accessories,254.98,4,Debit Card,Store
13379,1316,2025-04-03,Phone,Video,438.29,4,Cash,Mobile App
13380,352,2024-03-16,Monitor,Video,102.04,4,PayPal,Mobile App
13381,4795,2024-04-04,Monitor,Computing,1261.55,3,Debit Card,Online
13382,875,2024-10-25,Tablet,Video,67.09,1,Debit Card,Store
13383,3226,2024-09-11,Watch,Electronics,1009.76,4,PayPal,Online
13384,4594,2024-09-15,Speaker,Audio,485.83,2,Credit Card,Mobile App
13385,3950,2025-02-18,Speaker,Video,1130.12,1,Credit Card,Online
13386,1771,2025-05-22,Speaker,Video,378.59,3,Debit Card,Online
13387,268,2025-12-16,Tablet,Audio,1853.69,1,Debit Card,Store
13388,1207,2024-09-14,Keyboard,Video,571.93,2,Cash,Online
13389,1215,2025-11-03,Monitor,Audio,1653.2,2,PayPal,Mobile App
13390,4458,2024-11-03,Speaker,Accessories,1592.45,3,PayPal,Mobile App
13391,455,2025-08-17,Camera,Accessories,865.81,1,Debit Card,Online
13392,1769,2025-10-25,Monitor,Computing,424.43,3,Credit Card,Online
13393,4640,2025-12-28,Keyboard,Computing,1616.11,1,Debit Card,Store
13394,4653,2024-01-31,Laptop,Accessories,993.82,3,PayPal,Mobile App
13395,871,2025-09-12,Charger,Audio,1524.22,3,Credit Card,Store
13396,109,2024-01-16,Watch,Computing,1695.88,3,Debit Card,Store
13397,3236,2025-11-08,Monitor,Electronics,130.76,4,Cash,Store
13398,1963,2024-10-21,TV,Audio,434.56,3,PayPal,Store
13399,1491,2025-12-04,TV,Electronics,194.39,2,Cash,Online
13400,3239,2025-05-12,Headphones,Accessories,611.89,3,Cash,Mobile App
13401,1622,2024-10-02,Laptop,Electronics,700.35,1,Cash,Online
13402,772,2024-07-27,TV,Video,1754.07,1,Cash,Store
13403,820,2025-10-09,Keyboard,Audio,1125.99,1,PayPal,Mobile App
13404,3586,2024-09-28,Phone,Computing,1464.67,4,Credit Card,Online
13405,406,2024-03-15,Camera,Audio,515.35,3,Debit Card,Online
13406,2560,2024-04-17,Laptop,Electronics,1288.59,4,Credit Card,Online
13407,328,2025-10-29,Keyboard,Accessories,790.54,5,PayPal,Online
13408,3675,2024-05-20,Monitor,Accessories,1926.64,5,Debit Card,Mobile App
13409,4650,2024-09-28,Camera,Video,981.79,3,PayPal,Online
13410,1098,2024-03-16,Tablet,Computing,1454.07,3,PayPal,Mobile App
13411,4144,2024-03-07,Charger,Video,986.41,2,PayPal,Store
13412,3708,2025-08-31,Charger,Computing,595.95,5,PayPal,Mobile App
13413,3571,2025-10-20,Mouse,Accessories,1193.87,4,Debit Card,Store
13414,3294,2025-11-19,Camera,Audio,353.42,1,PayPal,Online
13415,3701,2024-07-30,Speaker,Electronics,1096.78,1,Debit Card,Store
13416,4181,2024-09-13,Phone,Accessories,148.9,1,Cash,Mobile App
13417,4408,2024-01-02,Phone,Accessories,1284.39,5,Credit Card,Online
13418,3632,2024-05-18,Camera,Audio,1027.87,4,PayPal,Store
13419,1281,2024-05-22,Speaker,Electronics,82.67,2,Credit Card,Mobile App
13420,574,2025-10-24,Monitor,Accessories,466.08,3,Credit Card,Online
13421,2624,2024-11-27,TV,Electronics,577.45,1,Debit Card,Online
13422,2525,2024-04-26,Camera,Accessories,1076.75,4,Credit Card,Mobile App
13423,472,2024-02-28,Speaker,Audio,1170.85,4,Cash,Store
13424,4649,2024-02-09,Phone,Video,831.93,3,Cash,Online
13425,1187,2025-05-04,Laptop,Video,738.61,2,Cash,Online
13426,314,2024-04-14,Phone,Electronics,1211.48,4,PayPal,Online
13427,3899,2024-07-18,Camera,Computing,961.57,4,Debit Card,Mobile App
13428,2466,2024-08-09,TV,Electronics,1997.26,4,Debit Card,Mobile App
13429,1508,2025-12-22,Charger,Video,1420.61,2,Cash,Store
13430,3645,2025-02-07,Monitor,Audio,1857.99,2,PayPal,Store
13431,130,2024-12-04,Phone,Computing,934.49,5,Credit Card,Mobile App
13432,4970,2024-06-12,TV,Accessories,1356.9,1,PayPal,Online
13433,4928,2024-03-26,Keyboard,Accessories,1570.47,2,Credit Card,Store
13434,526,2024-01-11,Laptop,Computing,1465.75,4,Cash,Online
13435,2869,2025-11-19,TV,Electronics,1535.47,2,Debit Card,Online
13436,3484,2025-08-05,Speaker,Electronics,864.27,3,PayPal,Mobile App
13437,3045,2025-01-31,Laptop,Computing,801.05,4,Cash,Store
13438,2987,2024-04-23,Laptop,Computing,1639.58,4,Credit Card,Store
13439,3790,2025-12-09,TV,Computing,275.89,4,PayPal,Mobile App
13440,1985,2024-05-31,Tablet,Video,12.91,1,Cash,Store
13441,3941,2024-08-07,Watch,Audio,170.44,2,Debit Card,Store
13442,872,2025-12-02,Charger,Video,238.81,2,Debit Card,Online
13443,2213,2025-06-28,Keyboard,Computing,1735.87,3,Credit Card,Mobile App
13444,2616,2024-08-13,Tablet,Audio,1350.87,4,Credit Card,Online
13445,1925,2024-02-02,Phone,Audio,159.81,4,Cash,Mobile App
13446,4481,2025-01-23,Camera,Computing,305.56,1,Debit Card,Store
13447,1629,2024-01-09,Camera,Video,362.82,2,Debit Card,Store
13448,651,2025-08-31,Mouse,Computing,1334.53,1,Debit Card,Mobile App
13449,510,2025-09-21,Charger,Audio,1225.29,5,Cash,Mobile App
13450,2570,2024-03-30,Watch,Computing,134.95,2,PayPal,Online
13451,4212,2025-06-11,TV,Audio,439.32,3,Cash,Online
13452,4793,2025-11-12,TV,Accessories,1021.84,4,Cash,Mobile App
13453,2083,2025-07-26,Mouse,Computing,444.18,5,PayPal,Mobile App
13454,3121,2024-12-14,Tablet,Accessories,557.52,1,PayPal,Store
13455,4757,2025-09-02,Keyboard,Electronics,1744.51,4,Debit Card,Online
13456,2967,2024-12-14,Headphones,Video,1036.17,4,Debit Card,Store
13457,4111,2025-11-03,TV,Accessories,229.46,2,Cash,Store
13458,4678,2024-07-17,Mouse,Electronics,680.68,4,PayPal,Store
13459,4133,2025-01-04,Laptop,Electronics,524.57,2,Cash,Store
13460,1095,2025-06-06,TV,Accessories,307.92,2,Cash,Online
13461,3298,2025-02-12,Laptop,Accessories,1804.68,4,PayPal,Mobile App
13462,2303,2025-03-07,Charger,Computing,1821.76,3,Debit Card,Store
13463,1901,2025-06-26,Monitor,Audio,1464.87,5,Credit Card,Store
13464,2019,2025-01-03,Monitor,Video,81.91,1,Cash,Mobile App
13465,2565,2025-03-14,Monitor,Video,958.71,4,Debit Card,Online
13466,191,2025-03-01,Watch,Computing,922.1,3,Debit Card,Online
13467,2875,2024-10-01,Monitor,Accessories,202.76,2,Credit Card,Store
13468,1552,2025-11-30,Speaker,Electronics,1837.83,4,Credit Card,Store
13469,4913,2025-03-20,Keyboard,Electronics,381.87,4,Cash,Store
13470,2735,2024-02-22,Monitor,Computing,277.58,4,PayPal,Store
13471,2176,2025-10-21,Camera,Audio,180.07,3,Credit Card,Mobile App
13472,3142,2025-09-26,Phone,Audio,771.99,3,PayPal,Mobile App
13473,1864,2024-03-20,TV,Electronics,687.7,1,Debit Card,Mobile App
13474,3623,2025-09-07,Speaker,Electronics,610.84,4,PayPal,Store
13475,2845,2024-04-03,Monitor,Video,1930.67,1,Debit Card,Online
13476,331,2025-10-15,Headphones,Accessories,1586.57,1,Cash,Store
13477,93,2024-04-15,Speaker,Video,1386.49,4,PayPal,Mobile App
13478,4616,2025-02-17,Mouse,Audio,140.49,4,PayPal,Mobile App
13479,655,2025-01-20,Charger,Electronics,1132.94,4,PayPal,Mobile App
13480,4900,2025-04-23,Headphones,Video,1280.09,2,Cash,Mobile App
13481,3668,2024-05-11,Speaker,Electronics,1011.1,5,PayPal,Store
13482,455,2025-10-08,Mouse,Audio,1798.06,4,Credit Card,Online
13483,2429,2025-10-06,Camera,Accessories,1731.15,4,Cash,Mobile App
13484,3063,2025-04-03,Camera,Accessories,1169.6,3,Credit Card,Online
13485,3828,2025-05-28,Watch,Accessories,1548.55,1,Debit Card,Mobile App
13486,1413,2025-04-13,Keyboard,Electronics,1999.56,3,Credit Card,Online
13487,4226,2025-01-04,Keyboard,Audio,567.08,3,Debit Card,Online
13488,1633,2024-04-05,Mouse,Audio,1850.17,1,PayPal,Online
13489,4616,2024-05-17,Charger,Accessories,844.75,3,Cash,Store
13490,2347,2025-09-20,Tablet,Video,1601.78,3,Cash,Online
13491,1253,2024-02-18,Headphones,Computing,837.33,2,Cash,Store
13492,1214,2024-12-24,Speaker,Electronics,542.24,3,Credit Card,Mobile App
13493,1533,2024-12-06,Charger,Audio,1693.03,4,Debit Card,Mobile App
13494,759,2024-08-09,Mouse,Accessories,1933.22,5,Credit Card,Online
13495,2649,2025-11-23,Watch,Electronics,1557.28,1,PayPal,Online
13496,842,2025-05-06,Charger,Computing,669.04,1,Debit Card,Online
13497,409,2024-07-23,Monitor,Computing,1454.98,4,PayPal,Mobile App
13498,817,2024-01-03,Headphones,Electronics,1000.47,2,PayPal,Mobile App
13499,261,2025-01-18,Watch,Computing,1200.11,4,Cash,Mobile App
13500,1344,2025-07-03,Charger,Audio,1722.7,5,Credit Card,Online
13501,810,2025-03-12,Watch,Electronics,1806.32,3,PayPal,Mobile App
13502,637,2024-06-08,Watch,Video,908.6,1,Cash,Store
13503,3562,2024-01-22,Charger,Electronics,408.98,1,PayPal,Mobile App
13504,82,2025-06-21,Laptop,Video,200.22,3,PayPal,Online
13505,1993,2025-05-15,Monitor,Video,138.23,5,PayPal,Store
13506,3601,2024-01-06,Speaker,Video,169.35,3,Debit Card,Store
13507,2772,2025-10-17,Tablet,Accessories,660.18,2,Cash,Online
13508,1597,2025-12-15,Phone,Video,920.22,1,Debit Card,Store
13509,366,2024-12-11,Tablet,Accessories,1262.34,4,Cash,Store
13510,1157,2025-12-13,Tablet,Audio,1084.29,3,Credit Card,Online
13511,971,2024-07-11,Tablet,Computing,317.29,2,Credit Card,Mobile App
13512,2154,2024-07-19,Monitor,Audio,1159.99,5,PayPal,Store
13513,2436,2025-10-05,Monitor,Electronics,1262.22,2,Debit Card,Online
13514,468,2024-06-12,Speaker,Electronics,1773.52,1,PayPal,Online
13515,2887,2025-11-09,Keyboard,Video,766.06,2,PayPal,Mobile App
13516,4255,2024-12-02,Camera,Video,1412.4,1,Cash,Mobile App
13517,516,2025-12-26,Mouse,Accessories,1161.67,2,Credit Card,Store
13518,1350,2024-02-16,Keyboard,Computing,800.52,4,Cash,Store
13519,547,2025-04-22,Headphones,Electronics,936.53,3,Credit Card,Online
13520,4156,2025-06-07,Monitor,Audio,1253.93,5,Debit Card,Store
13521,3314,2025-10-07,Keyboard,Video,1816.35,3,PayPal,Online
13522,2060,2025-11-02,Monitor,Computing,493.65,2,PayPal,Online
13523,3284,2024-01-10,Phone,Audio,1025.38,1,Debit Card,Mobile App
13524,3788,2024-12-17,Mouse,Audio,1772.27,1,Credit Card,Store
13525,74,2024-04-05,Camera,Accessories,1091.37,2,Credit Card,Mobile App
13526,3901,2025-12-18,Camera,Electronics,717.22,3,Cash,Mobile App
13527,3028,2025-05-06,Laptop,Audio,560.83,4,Debit Card,Online
13528,862,2025-11-28,Watch,Computing,1278.76,4,Cash,Online
13529,921,2025-07-15,Tablet,Computing,116.24,1,PayPal,Store
13530,3314,2024-03-10,Watch,Electronics,565.5,2,Debit Card,Store
13531,4945,2024-11-11,Phone,Audio,910.56,5,Debit Card,Online
13532,4412,2024-09-16,Keyboard,Audio,1538.25,3,Debit Card,Store
13533,549,2024-06-04,Speaker,Electronics,1300.81,1,Cash,Mobile App
13534,1978,2025-03-01,Watch,Accessories,1213.7,4,Cash,Store
13535,836,2024-10-22,Tablet,Accessories,168.54,4,PayPal,Store
13536,1685,2025-04-01,Keyboard,Audio,147.09,3,Credit Card,Store
13537,1134,2025-09-20,Tablet,Audio,215.77,2,Credit Card,Mobile App
13538,2966,2024-01-10,Mouse,Computing,679.42,3,PayPal,Store
13539,809,2024-04-15,Camera,Accessories,1541.7,4,Credit Card,Store
13540,1288,2025-05-31,Laptop,Audio,1936.84,5,Debit Card,Store
13541,1819,2025-11-07,Tablet,Accessories,76.07,1,Cash,Online
13542,2924,2025-10-09,Tablet,Electronics,408.1,2,Cash,Online
13543,2312,2025-04-21,TV,Electronics,1267.6,4,Credit Card,Mobile App
13544,4248,2024-11-19,Camera,Electronics,1591.1,5,PayPal,Mobile App
13545,659,2024-09-26,Laptop,Accessories,342.43,1,PayPal,Store
13546,1708,2024-05-15,Phone,Audio,1110.77,1,PayPal,Online
13547,4654,2024-02-22,Keyboard,Accessories,1664.19,1,Debit Card,Online
13548,1699,2025-08-20,Charger,Audio,886.2,5,Cash,Store
13549,2180,2025-08-25,Headphones,Video,1576.36,1,Debit Card,Online
13550,4807,2025-06-14,Tablet,Accessories,1441.62,4,Credit Card,Store
13551,386,2024-08-31,Watch,Video,445.6,1,Cash,Online
13552,4756,2025-01-24,Headphones,Electronics,1252.99,5,Cash,Store
13553,487,2024-11-21,Laptop,Electronics,963.27,3,Credit Card,Online
13554,2508,2025-06-09,Monitor,Accessories,1518.4,5,PayPal,Mobile App
13555,1486,2024-09-25,Mouse,Electronics,1043.57,3,Credit Card,Online
13556,1106,2024-04-19,Speaker,Electronics,1380.56,3,Debit Card,Mobile App
13557,850,2024-09-01,Keyboard,Accessories,882.17,1,Debit Card,Online
13558,1697,2025-04-17,Phone,Electronics,1513.66,1,Debit Card,Mobile App
13559,3862,2024-06-22,Phone,Accessories,1071.55,5,PayPal,Store
13560,2577,2024-10-22,Headphones,Computing,1378.88,5,Cash,Online
13561,4750,2025-11-15,Phone,Accessories,433.21,2,Cash,Mobile App
13562,4843,2025-08-15,Mouse,Audio,1715.5,3,Cash,Mobile App
13563,4235,2024-06-29,Watch,Audio,1096.93,1,PayPal,Mobile App
13564,4891,2024-04-19,Speaker,Computing,516.78,4,Debit Card,Online
13565,3752,2024-06-14,TV,Electronics,1548.15,1,Cash,Mobile App
13566,2506,2024-06-13,Headphones,Accessories,494.9,4,Credit Card,Store
13567,4383,2025-03-18,Speaker,Accessories,1168.83,5,Debit Card,Online
13568,1206,2025-02-28,Keyboard,Audio,1834.13,5,Debit Card,Store
13569,739,2025-08-02,Laptop,Computing,1591.99,2,PayPal,Store
13570,1995,2025-12-17,Headphones,Electronics,610.84,2,Credit Card,Mobile App
13571,3467,2024-10-03,Mouse,Electronics,1833.55,5,Credit Card,Store
13572,4788,2024-11-17,Monitor,Audio,401.11,5,Credit Card,Store
13573,4462,2025-02-11,Tablet,Video,1329.26,4,Credit Card,Online
13574,3941,2024-01-29,Camera,Video,793.12,5,Cash,Online
13575,886,2025-08-17,Tablet,Audio,566.82,1,PayPal,Online
13576,2925,2024-01-02,Watch,Video,138.12,4,Cash,Store
13577,3134,2024-04-30,Monitor,Video,1992.48,2,Cash,Online
13578,1664,2024-07-08,Phone,Video,506.63,2,Debit Card,Online
13579,4433,2025-01-19,Monitor,Computing,357.52,4,Cash,Online
13580,4985,2024-09-09,Headphones,Audio,1912.7,2,Debit Card,Mobile App
13581,1335,2024-04-20,Laptop,Electronics,1943.92,3,PayPal,Mobile App
13582,402,2024-04-23,Camera,Accessories,879.53,1,Credit Card,Mobile App
13583,4320,2025-11-05,Headphones,Accessories,839.48,1,PayPal,Store
13584,3289,2025-11-06,Watch,Video,644.64,5,Cash,Mobile App
13585,275,2025-05-07,Camera,Accessories,1382.36,2,Cash,Online
13586,467,2025-01-24,Keyboard,Electronics,614.1,3,Credit Card,Online
13587,543,2025-08-07,Camera,Computing,562.29,4,Cash,Store
13588,2266,2024-06-29,Camera,Audio,1677.94,4,Debit Card,Online
13589,29,2025-09-06,Laptop,Computing,1114.31,1,Credit Card,Store
13590,2915,2024-02-07,Camera,Computing,1076.4,2,PayPal,Online
13591,1747,2024-09-02,Keyboard,Video,194.6,5,Debit Card,Mobile App
13592,1088,2024-10-18,Tablet,Video,296.2,3,Cash,Online
13593,4398,2024-02-17,TV,Electronics,786.72,4,Credit Card,Online
13594,260,2025-11-12,Watch,Computing,941.93,1,PayPal,Store
13595,4805,2024-02-08,Speaker,Video,186.96,3,Cash,Online
13596,4662,2024-10-12,Camera,Audio,1995.37,2,Credit Card,Mobile App
13597,3952,2025-08-31,Mouse,Computing,1694.22,1,Debit Card,Mobile App
13598,3077,2025-02-25,Monitor,Audio,1387.47,4,PayPal,Store
13599,1850,2025-05-09,Camera,Accessories,1052.68,5,Credit Card,Store
13600,1647,2025-08-21,Watch,Accessories,1693.25,2,Cash,Store
13601,4136,2024-02-22,Speaker,Audio,1113.02,5,Credit Card,Store
13602,105,2025-10-02,Keyboard,Video,1554.18,3,Credit Card,Online
13603,1365,2024-01-11,Mouse,Video,1624.67,1,Cash,Store
13604,3410,2024-11-09,Keyboard,Accessories,714.53,5,Credit Card,Mobile App
13605,3768,2024-12-05,Speaker,Accessories,1499.78,3,Cash,Store
13606,2445,2025-02-02,Laptop,Computing,291.56,5,Cash,Mobile App
13607,869,2025-12-18,Headphones,Electronics,671.34,5,Credit Card,Mobile App
13608,1931,2025-06-28,Charger,Accessories,944.91,5,Debit Card,Store
13609,4981,2025-01-23,Laptop,Accessories,85.92,4,Debit Card,Mobile App
13610,3513,2024-03-08,Speaker,Video,1661.31,2,PayPal,Mobile App
13611,4477,2025-03-16,Mouse,Computing,1998.7,3,Credit Card,Store
13612,1966,2024-09-15,Camera,Video,930.99,5,PayPal,Mobile App
13613,2271,2024-10-25,Phone,Video,1553.1,2,Debit Card,Mobile App
13614,4639,2025-08-01,Keyboard,Computing,293.44,1,Debit Card,Store
13615,2256,2024-06-28,Mouse,Computing,1466.34,1,Cash,Mobile App
13616,262,2024-07-09,Keyboard,Accessories,790.75,4,Credit Card,Online
13617,1623,2025-12-03,TV,Video,1580.47,4,Cash,Store
13618,803,2024-10-19,Headphones,Audio,356.97,2,Debit Card,Online
13619,298,2024-01-14,Laptop,Audio,426.31,3,Credit Card,Mobile App
13620,2976,2025-08-10,Speaker,Electronics,1603.7,2,Cash,Store
13621,333,2024-11-20,Mouse,Electronics,949.31,2,Credit Card,Store
13622,4540,2024-07-12,Tablet,Electronics,1780.55,4,Credit Card,Store
13623,4780,2025-05-10,Keyboard,Video,87.09,2,Cash,Store
13624,430,2024-09-22,Mouse,Video,82.1,1,PayPal,Store
13625,4477,2025-08-03,Watch,Accessories,1770.05,3,Cash,Online
13626,970,2025-06-22,Monitor,Electronics,423.5,2,PayPal,Mobile App
13627,4972,2024-03-01,Speaker,Computing,302.93,4,Credit Card,Store
13628,1245,2025-10-01,TV,Video,18.85,5,Debit Card,Store
13629,761,2025-11-28,Phone,Computing,707.02,1,Cash,Mobile App
13630,1388,2024-07-29,Watch,Audio,1994.45,1,Credit Card,Online
13631,2028,2024-04-10,Speaker,Accessories,682.87,3,PayPal,Store
13632,1266,2024-01-08,Watch,Video,627.93,2,Cash,Store
13633,1559,2024-09-09,Charger,Accessories,1858.65,1,Credit Card,Mobile App
13634,3028,2025-07-02,TV,Electronics,1280.45,3,Credit Card,Store
13635,3242,2024-12-11,Monitor,Video,699.39,3,Credit Card,Store
13636,3860,2025-11-14,Keyboard,Accessories,884.87,2,Credit Card,Store
13637,2726,2024-06-23,TV,Computing,1896.55,4,Credit Card,Online
13638,3512,2025-08-01,TV,Video,64.97,1,PayPal,Store
13639,2179,2025-09-14,Mouse,Computing,406.0,4,Credit Card,Store
13640,2355,2025-01-20,Monitor,Audio,1505.74,2,PayPal,Mobile App
13641,2243,2024-05-10,Camera,Accessories,1568.07,1,PayPal,Online
13642,4323,2025-09-03,Speaker,Audio,866.4,2,PayPal,Online
13643,4869,2024-11-10,Tablet,Video,1289.89,1,PayPal,Store
13644,5000,2025-05-21,Camera,Electronics,856.7,2,Cash,Store
13645,1854,2025-07-16,Charger,Video,1181.84,4,PayPal,Mobile App
13646,1883,2024-05-23,Headphones,Audio,1303.78,3,Credit Card,Mobile App
13647,1283,2024-05-28,Camera,Accessories,734.97,5,PayPal,Mobile App
13648,260,2025-11-03,Laptop,Accessories,1329.72,3,Debit Card,Online
13649,2182,2024-01-09,Camera,Audio,1725.55,4,Debit Card,Online
13650,2630,2024-02-14,TV,Electronics,195.93,4,Cash,Online
13651,4273,2025-12-28,Speaker,Accessories,861.61,4,Cash,Mobile App
13652,4461,2025-09-10,TV,Audio,1412.92,1,Cash,Online
13653,1582,2025-11-16,Mouse,Accessories,378.56,2,Debit Card,Mobile App
13654,3374,2025-10-27,Speaker,Accessories,982.2,2,Cash,Mobile App
13655,3293,2025-01-13,Tablet,Accessories,1736.52,2,Debit Card,Online
13656,4695,2025-09-25,Laptop,Audio,1699.25,3,Cash,Mobile App
13657,959,2024-04-24,Keyboard,Electronics,1115.64,5,PayPal,Store
13658,3862,2025-01-30,Watch,Audio,896.79,4,Cash,Online
13659,312,2025-04-07,Mouse,Accessories,215.43,1,Credit Card,Mobile App
13660,4404,2024-10-26,Laptop,Video,488.28,2,PayPal,Store
13661,383,2025-06-16,Watch,Video,1844.84,4,Cash,Mobile App
13662,422,2025-02-23,Headphones,Audio,1048.99,1,Cash,Online
13663,1334,2024-05-05,Monitor,Electronics,337.51,1,Debit Card,Store
13664,757,2025-12-19,Mouse,Computing,871.19,2,PayPal,Online
13665,1479,2025-04-20,Laptop,Audio,1248.35,3,Cash,Online
13666,239,2025-11-18,Camera,Computing,1626.03,1,Cash,Store
13667,58,2025-06-24,Keyboard,Video,953.65,5,Cash,Store
13668,4208,2024-06-12,Laptop,Video,1642.9,5,Debit Card,Store
13669,3444,2025-08-10,Charger,Electronics,1312.1,4,PayPal,Online
13670,3876,2024-03-26,TV,Computing,1439.3,4,Cash,Online
13671,4404,2024-11-28,Camera,Audio,1923.2,3,Credit Card,Store
13672,732,2024-09-01,Camera,Accessories,1934.43,2,PayPal,Online
13673,2201,2024-10-28,Mouse,Electronics,1497.54,1,Credit Card,Mobile App
13674,2650,2025-03-21,Mouse,Electronics,1748.59,3,Credit Card,Online
13675,2199,2025-03-02,Watch,Electronics,1463.6,5,Credit Card,Store
13676,3466,2024-05-05,Headphones,Computing,1894.14,1,Debit Card,Mobile App
13677,3855,2025-05-27,Laptop,Electronics,1857.64,4,PayPal,Mobile App
